#word,meaning,option1,option2,option3
thesis,论题,本草纲目,红楼梦,社论
mask,掩盖,赤裸裸,屏蔽,赤足
latent,潜伏,避嫌,避难,躲闪
sweep,席卷,填满,占据,包藏
boon,恩惠,折磨,不白之冤,失败
braid,编织,印刷,打印,漂白
forerunner,先驱,开拓者,鼻祖,世人
lawn,草坪,尖塔,伊甸园,动物园
conifer,松类,桃树,杜仲,灌木
cathedral,总教堂,宽的,绒毛,无缺
companion,同伴,同学,一起,亲信
repertory,仓库,核电站,核武库,武库
identify,鉴定,点名,评论,督促
vehicle,交通工具,唧筒,硬盘,总机
assemblage,集合,不辞而别,团圆,集中
reproduction,复制品,期货,存货,制品
metropolitan,主要都市,不允许,提存,在这一点上
inundate,淹没,喷射,降下,漂流
banner,标语,暗语,梦话,脏话
estate,财产,物价,盘子,标价
refurbish,刷新,改善,勃兴,恶化
generalize,归纳,总结,推理,研制
cherish,珍爱,谅解,惋惜,舍得
picturesque,如画,古老,过时,娇媚
outgoing,好交际的,不羁,百依百顺,乐观
transform,（使）变形,现代化,多样化,多极化
flag,旗,号码,题解,标号
distinction,差别,特性,利害,上下
annually,一年一次,现年,上半年,明年
discern,察觉到,(大)猫熊,折叠,分级
zone,区域,镇区,东郊,两岸
arrange,计划,不平则鸣,打算,试图
reformism,改革主义,睡觉,搏斗,战争
sketch,草图,表格,波谱,频带
fossil,化石,石灰石,鹅卵石,冰洲石
restriction,限制,约束,有助于,兴奋
antiquate,使古旧,弃权,舍命,牵连
additive,加法,做法,步法,作法
sparrow,麻雀,导弹,骰子,巡航导弹
avocation,(个人)副业,代价,入场,使震动
intention,意图,有利可图,百年大计,意志
illuminate,说明,表明,归属,在于
diplomatic,外交,登门,拜望,回访
occur,发生,散发,冰释,衍生
tensile,可拉长的,行为,于是,孤独
pigment,色素,成分,营养,灵魂
astronomy,天文学,医学,课程,高科技
consult,咨询,查询,不问,质问
legend,传奇文学,历史,快乐,饶恕
outlet,（河流、烟等）出口,消除,场所,急行
symbiotic,共栖,孵化,凋谢,生存
perfect,完美,拗口,百发百中,纯正
tolerance,忍受,共享,采纳,极其
enthusiasm,热心,宾至如归,索然,文明
icicle,冰柱,冰排,瑞雪,雹子
summit,山顶,高山,巫山,悬崖
elliptical,省略,鞭辟入里,麻烦,平均
competent,有能力的,体会,一同,友好关系
daring,大胆,智慧,精明,浪荡
glean,点滴搜集,植物,表等走快,梯子
overall,全部,对偶,丰富多彩,少数
temple,寺庙,修道院,殿堂,白金汉宫
pottery,陶器,消防栓,轨枕,烟囱
patroller,巡警,炮手,暗探,特工
stripe,斑纹,行踪,污痕,脚印
skeleton,骨架,瓶颈,吊架,网架
humanitarian,人道主义者,护士长,害虫,视力
anonymous,匿名,掩盖,非难,隐瞒
melodious,旋律优美,尖锐,不绝如缕,老
diameter,直径,功率,血压,体重
deity,神,屠夫,修女,传教士
olfactory,嗅觉,酸痛,恶意,遥感
block,街区,过道,南京路,隧道
harmless,无害,消防,防水,警备
colloquial,口语,阿拉伯语,西班牙语,梵语
spray,向…喷射,开矿,游戏的伙伴,措辞
division,分开,告别,背井离乡,团圆
surface,表面（的）,丘陵(地带),在远处,作出选择
representation,表示,所谓,可谓,体现
reclamation,改造,修建,动工,奠基
subsidiary,支流,暗河,南海,巨流
bolster,垫子,帱,床垫,衬垫
attendant,伴随,拥护,送行,会见
evolutionary,发展,建设,昂首阔步,落
absorb,吸收（液体、知识）,体育家,伤感情,政体
glacial,冰冷,粗暴,自豪,索然
affiliate,使隶属,富饶,粮食,只
empty,使成为空,像太阳的,减少,认为
bland,无味,滑稽,可笑,怪异
stout,结实,凋谢,吐穗,跛足
poster,海报,公告,汇报,宣言
condensation,压缩,补发,补票,加油
frame,加外框,极其,条文,勘探者
physiology,生理学,科技,科学,高科技
glider,滑行者,族长,朴素,考虑
adjustment,调整,对调,调拨,配置
counseling,咨询服务,明白,编织者,喜欢
depreciation,贬值,延迟,廉价,日落
jolt,使颠簸,滚动,润滑,着陆
surgeon,外科医生,两者都不,由大到小,被抛弃的东西
imprisonment,监禁,不打自招,捕捉,申诉
magic,魔术,柔道,流星,气功
interconnected,相互连接,首领,陈列,抚养
orchestra,管弦乐队,协会,代表团,部落
pungent,尖锐,有意思,锐利,深厚
appliance,用具,陶器,滤波器,驱动器
standardized,标准化的,重复,奖品,口语
solitary,独居,住院,迁都,穴居
delirium,精神错乱,瘫痪,流血,不省人事
anticipation,期望,向往,出乎预料,预测
charcoal,木炭,向…道喜,粗暴,(下巴上的)胡须
boulder,巨石,碎石,石灰石,花岗石
spring,泉,木制,趣味,白天
conservationist,（天然资源的）保护管理论者,停车,花招,正确无误
delicate,精致,简朴,粗糙,鄙陋
account,解释,介绍,注解,键入
irresponsible,不负责任,接替,十字路口,捕鱼
conservative,守旧,大公无私,开展,独断专行
ancestral,祖先,同辈,继任者,猿人
progress,前进,落,昂首阔步,振兴
excavate,挖掘,抽,钳,堵塞
harmonic,和声,低音,女高音,读音
shade,遮光物,气象播报员,大量,预备
neutralize,抵消,现存,抽出,浪费
herculean,力大无比,根深蒂固,险峻,奔放
homogenize,使均匀,面包,高度,仆人
snug,温暖舒适,期,肩部,(使)变老
courier,送急件的人,服务员,传达,厨子
audition,（对艺人的）面试（试演|试唱）,追逐,医药,球棒
fauna,动物群,中子,量子,离子
journalistic,新闻事业,不听命令,乡间的土地,冰冻甜食
foretell,预示,展示,认证,在于
chunk,大块,请柬,丛林,联系
optimistic,乐观,不甘心,悲观,不羁
bustle,喧闹,衰败,繁华,拥挤
refine,精炼,紧紧,详细,鞭辟入里
sympathy,同情,体贴,可惜,饶恕
renew,重新开始,压缩,轻拍,总计
viable,可行,暗中,隐约,非官方
waterproof,防水,避讳,预防,取得
flamboyant,艳丽,锦绣,过时,破旧
vista,景色,程式,古迹,蜃景
prevalent,流行,传说,谣传,遗传
lobster,龙虾,对虾,牡蛎,贝类
notable,名人,郭沫若,道格拉斯,达尔文
regime,政治制度,气体,外面,拒绝
endure,耐久,僵硬,酥,韧性
subtle,微妙,整齐,便当,困难
assignment,任务,负担,否决权,责任
earthquake,地震,病害,火灾,雹灾
soybean,大豆,南瓜,豆类,西红柿
administrator,行政官,车,老板,目的
attempt,尝试,素食,煨,用膳
conserve,保存,囤积,收藏,找到
heterogeneous,异类,鬼魂,灵魂,魔鬼
weird,怪诞,神奇,明白,乏味
scramble,攀爬,成熟,(上)油漆,指纹
Amendment,宪法修正案,正),报告人,沉浸
posthumous,死后,一会儿,不日,然后
outlook,观点,思想,异议,主张
subdivision,细分,合成,人均,平均
forefront,最前沿,殿后,扩散,不欢而散
menace,危险物,（报刊的）大字标题,(正式的)舞会,移
suit,适合,巧合,对称,相配
wavy,波动,喜新厌旧,萧条,繁荣
quilt,制成棉被,头,嗓音,孔眼
decorate,装潢,仿造,酿造,制造
amendment,改善,更新,放松,抓紧
unfertilized,未施肥的,固体,蛋糕,水平
luxury,奢侈,拖拉,节俭,掉以轻心
lucrative,赚钱,损失,占便宜,小题大做
commodity,商品,硬件,软硬件,软件
clutch,一次产的或孵的蛋（或卵）,国民的义务(身份),汽车,在这时代
recur,复发,显现,层出不穷,散发
trap,陷害,暗算,毒死,侮辱
approve,赞成,拥戴,同意,反对
cello,大提琴,板胡,长笛,风琴
rage,风尚,时尚,位置,风土人情
disregard,不理会,厕所,变得,连接
reproduce,复制,制造,制片,修补
integrity,正直,贪心,薄情,自私
prescribe,指示,命令,法令,禁令
documentary,纪录片,画面,电影,摇摆
spontaneous,自发,外来,可靠,国产
unquestionably,无疑,实弹,高明,虚伪
petroleum,石油,酒精,汽油,煤油
frustration,挫败,不力,覆没,沦陷
acquisition,获得,避讳,争取,夺得
broad-brimmed,宽边,自主,当时,等候
yield,放弃,断送,丢弃,弃权
encourage,鼓励,告诫,安抚,激发
pleasure,快乐,下跪,欢腾,不亦乐乎
platelike,层状,迎接,扫除,盒
stagger,蹒跚,蹑,游荡,漫步
beak,鸟喙,声明,心(脏),(向...)发电报
collapse,崩溃,关门,不力,破产
alternative,另一可选,不论,怎么,是不是
fruitless,不结果实,低劣,女衬衣,喷射
sparsely,稀疏,稠密,寸草不生,一部分
illustrate,（用图或例子）说明,表白,表态,重申
adjoin,毗连,临近,堵车,堵塞
jubilant,欢腾,凄惨,大快人心,悲恸
monetary,货币,黄鱼,辅币,花边
sphere,球体,介面,圆锥体,界面
gallant,勇敢,不灵,坚忍不拔,浪荡
reveal,揭露,谴责,保密,批评
caterpillar,毛虫,对照物在对照实验中被用作对照标准的物体,你们自己,面颊
portraiture,肖像画法,发芽,思念,迅速
weed,杂草,草,草丛,杜鹃花
sewerage,排水系统,(乡间)小道,体育家,高耸
pivotal,枢轴,低廉,不痛不痒,不过尔尔
shutter,快门,银幕,照相机,摄影机
consciousness,意识,熟悉,挂念,记忆
spinal,脊骨,骨头,髌骨,头盖骨
pitcher,大水罐,调羹,钵盂,便壶
irrigation,灌溉,冬灌,开发,治理
minimum,最小值,费用,握手,炉火
embryo,胚胎,病程,中间,最终
destination,目的地,厂址,起点,定居点
resource,办法,常规,立场,中立
beneficial,有益,主宰,迫害,超越
deliberately,故意,不曾,痛快,随便
ragged,褴褛,紧密,零落,僵硬
preoccupation,全神贯注,松弛,迷住,尴尬
resonance,回声,辅音,噪声,元音
sculptor,雕刻家,研究者,创造者,学家
innocent,无辜,幸存者,被害人,当事人
postdate,填迟…的日期,曲奇饼,(感情等的)爆发,读书
utensil,器具,名产,警报器,矿产
supernatural,超自然的,合法,奇妙,滑稽
stunning,令人惊叹,十(个,监视,重大
particulate,微小,弱小,强硬,粗劣
recognize,公认,狡赖,承认,攻击
cautiously,小心,顾虑,瞩目,轻蔑
instruction,命令,揭示,独揽,召集
mingle,（使）混合,油煎,好处,道路
influx,流入,入境,输入,投入
naval,海军,美军,日军,战争
proceed,进行,休战,巡回,反复
fencing,击剑,对抗赛,斗智,斗鸡
permanent,长久,缓慢,半天,频率
juvenile,青少年（的）,拳击(运动),聚精会神,白天
termite,白蚁,跳蚤,壁虱,细菌
endotoxin,内毒素,阿米巴,阿司匹林,白芍
spontaneity,自然,不妨,还,不如
fireproof,耐火,不予,可惜,控制
dizzying,令人昏乱,奖牌,小姐,最小(少)
coinage,造币,糟透,算术,起源
remarkably,显著,隐约,含糊,不法
insignificant,可忽略的,紧急,不痛不痒,要紧
elevator,电梯,起重机,发电机,织布机
hardy,能吃苦耐劳的,步履维艰,瘫软,年轻
vegetation,草木,莨菪,青草,香草
devotion,热爱,百听不厌,理会,喜欢
administrative,行政,财务,官司,不急之务
pebble,小圆石,总管道,垃圾,娱乐
punch,重击,智力,打击,除...以外
rational,理性,才思,禀赋,度量
mend,修补,缝纫,绷,存取
plumb,垂直,憔悴,平行,弯曲
oral,口头,牙床,声带,扁桃体
graph,图表,备忘录,提案,议案
accessibility,易接近,航班,口袋,下级
steak,烤等的)肉,羊肉,素菜,牛肉
rote,死记硬背,模仿,补习,留学
marvelous,不可思议,尴尬,可疑,不动声色
pupil,瞳孔,读到,也,负担
cohesive,粘着,怀疑,(行政)部,尺寸
employ,用,辨别,判明,用于
actual,实际,简直,不如,果然
recipe,食谱,启示录,手册,家谱
intriguing,吸引人的,使完美,拖,成为
equipment,设备,雷达,连接器,扩音器
margin,余地,捷径,阶梯,独木桥
overwhelmingly,不可抵抗,安全,制剂,保险(装置)
horticulture,园艺,灯塔,金字塔,尖塔
culture,文明,耐心,热忱,冰冷
biologist,生物学家,老资格,研究员,制作者
waive,放弃,弃权,牵扯,舍命
exclusion,排除,杜绝,克服,消灭
unadorned,未装饰的,彬彬有礼,爱面子,漂浮
linguistics,语言学,科目,医学,科研
manure,肥料,油饼,假象牙,海绵
puncture,刺穿,主要,是,当时
custodian,看守人,领事,工头,厂长
imbibe,吸,死亡,消息,睡眠
responsibility,责任,强权,权利,产权
rehabilitate,使(身体)康复,金属(制)的,小刀,设计者
trait,特征,距离,弊端,私利
interfere,干涉,否认,参与,狡赖
crossbreeding,（生物）杂种,自从,补钉,工作时间
assortment,各类物品的聚集,介质,原生质,整体
patron,赞助人,裸体的状态,讲话方式,容易
seasonal,季节,寒冬,冬天,旺季
gravity,严肃,松弛,凄惨,一触即发
identification,鉴定,点名,督促,监视
personality,个性,身体,孩子气,同辈
mournful,悲痛,痛苦,犯愁,阴郁
restore,整修,定制,保修,采制
air-cushionvehicle,气垫船,货轮,独木舟,船上
literate,有文化的,终止,悬挂,界限
enhance,提高,安定,强化,削弱
handful,一把,稠密,旺盛,大多数
harsh,严厉,慷慨,白色,大量
employee,雇员,工匠,检查员,制片人
everlasting,持久,无情,定型,勉强
irritable,易怒,供需,对应,现有
avenue,林荫道,便道,跑道,街道
improvise,即席创作,忙乱,站不住脚,总裁
isolation,孤立,欺负,毒死,动手动脚
pollinate,对…授粉,于是,出现,标准
ballet,芭蕾舞,梆子腔,舞蹈,独幕剧
gull,鸥,小鸡,鹤,白鹤
outweigh,比…重,有趣味的,人类(单数,渴望知道
wax,上蜡于,共产党员,陈述,(降)雨量
trainload,列车载重,软弱,规律,最后
predominate,统治,南面,独霸,罢市
substantial,坚固,兵强马壮,伟大,深厚
exterminate,根除,横扫,消灭,洗刷
tribe,部落,财团,常委会,商队
surpassingly,卓越,前所未有,专门,特别
noisy,嘈杂,安静,热闹,独身
deserve,应得,博取,吸取,规避
aspiration,雄心,王牌,手段,恶梦
cultivation,培养,锻炼,体操,考验
barter,物品交换,推选,独立,信息
surge,澎湃,不在话下,奔放,巩固
roar,吼,燎,折射,衍射
veining,脉络分布,三十,听说,绿色
drastic,猛烈,无情,活动,惊人
debatable,未决定的,力,…以上,寻找
dawning,拂晓,剥削,投机,囤积
abbreviation,缩写,抚摸,鼓掌,写
essential,绝对必要,运气,电视网,热情
apply,应用,用于,识货,判断
vertebrate,脊椎动物（的）,愿望,传送,使完整
oblige,迫使,勉强,摆布,诱惑
collective,集体,规范,同胞,御
meteorite,陨星,变星,卫星,寿星
weathering,侵蚀,方便,不利,警备
fortunate,幸运,暴发,不劳而获,发迹
hummingbird,蜂鸟,雕,野禽,鹦鹉
district,区域,社区,灾区,东郊
equitable,公平,独断,大公无私,不可理喻
famine,饥荒,列举,辩护,溢出
feud,世仇,恩怨,不白之冤,纠葛
outright,彻底,只有,甚或,完全
temporarily,临时,不只,屡次,从来
helper,助手,会员,议员,顾问
crystallization,结晶化,(非正式)抓住,凄惨,刺耳
unbroken,完整,饱和,半半拉拉,光秃秃
date,注明…的日期,摆动,防止,写字
bachelor,学士（学位）,暴力,最好,农场
performer,表演者,编审,编者,女演员
migration,迁居,熬夜,迁都,栖息
disturbance,骚动,繁华,按兵不动,太平
flare,闪耀,呜咽,发亮,咆哮
stubbornness,倔强,听说,活跃,叛逆
tedium,单调乏味,通行证,书记,听力
rebroadcast,重播,栽种,定植,培植
conversational,对话,仗义执言,吞吐,多嘴
retentive,保留的,少量,国家,吃饭
fir,杉木,石头,木制,铁锈
flounder,挣扎,投入,冒险,变节
circumference,圆周,坦荡,芸芸,四方
slender,苗条,骨头架子,肥硕,短粗
paucity,小量,繁杂,微不足道,半点
concave,凹的,微量,可怜,末尾
ban,禁止,查证,获准,打印
substantiate,证实,意味着,显示,根源
balloon,气球,波束,芯片,轮
avoidable,可避免的,到达物,或者(表示选择),剩下
exception,例外,异步,同时,南辕北辙
correspond,通信,谈话,喋喋不休,咕噜
pretension,主张,坚持,臆测,揣测
stabilize,使稳定,拍,鲸,听见
defecate,排粪,周报,手帕,眼力
reservoir,水库,陷阱,驳岸,窝巢
mammoth,巨大,不在话下,轻微,弱小
percolate,滤液,矿泉水,气泡,清汤
prospector,勘探者,干事,工匠,售票员
gossip,社会新闻,请柬,机会,分数
sedentary,（人或动物）土生的,完全,冰山,于是
prediction,预言,(道路上的)交通安全岛,不多,社会主义
encroach,侵占,抄袭,讹诈,压迫
conceal,隐藏,避难,躲闪,按图索骥
undeserved,不应得的,鸡肉,主题,探索
coarse,粗糙,活动,鄙陋,精美
amenable,应服从的,难对付的,提防,推动
porcelain,瓷器,雷达,轨枕,容器
ingenious,机灵,明智,不灵,眼尖
microscopic,极小,洗澡,加油,行政区
misleading,骗人,骗取,兵不厌诈,顶撞
ordeal,严峻考验,外表,(广播用的)铁塔,跃
purify,提炼,镀锌,蒸馏,包金
terminus,（火车、汽车）终点站,大变革的,诱捕,在流传
spectator,参观者,乘客,观光客,客人
hatchet,短柄斧,邮寄,四十(个,无价值的
contention,争论,丑化,污蔑,论争
hollow,空洞,严密,流利,实际
crater,弹坑,丙种射线,对角线,射线
extensive,广的,排列,蜜蜂,爸爸
undoubtedly,毋庸置疑,两手,百步穿杨,流利
