#word,meaning,option1,option2,option3
caution,警告,警钟,打击,教学
advocate,拥护,等候,陪同,送别
casual,非正式的,无论如何,由此可见,尽管
troublesome,讨厌,厌倦,哀怨,博爱
bluff,悬崖,檀香山,矿山,山谷
progressive,前进,建设,渐进,抢先
annoy,打扰,抱歉,辛苦,请教
regeneration,（灵魂）重生,起来,就是,衰败
distort,弄歪（形状等）,法语,鸣,联系
arduous,费力,初级,不错,最佳
baboon,狒狒,猿猴,白狐,猴子
humility,谦卑,索然,爱面子,冰冷
subsidy,补助金,价款,借款,保证金
stimulant,刺激物,阿米巴,医药,阿司匹林
flexible,变通,重申,巡回,变异
lyricist,抒情诗人,欢快,举动,每隔…的
industrialization,工业化,多极化,软化,变动
external,外部,根本,江面,伪装
aquarium,水族馆,现象,风景,远景
orchard,果园,菜地,庭园,林地
symbolism,符号论,平方,学问,辩证唯物主义
transfer,转学,阅读,留学,模仿
bison,美洲或欧洲的野牛,打,颤抖,身强力壮的人
pedagogy,教育学,科技,医学,高科技
restraint,抑制,束缚,不可逾越,跨越
trickle,滴,祖国,宽阔,休假
agenda,日程,名次,班次,版次
endanger,危及,危急,神经过敏,甜美
aesthetic,美学,科技,高科技,科研
vital,极重要的,将就,锐利,无情
antedate,填早...的日期,紧紧,水道,秘密
accommodating,乐于助人,职责,千分之一米,多数派
spill,溢出,喷射,陷落,淹没
ultimatum,最后通牒,档案,文件,检查
rank,排列,列为,开列,遍及
capable,有能力的,比赛,请客,数量
scaffolding,脚手架,被褥,被子,壁橱
thatch,用茅草覆盖屋顶,还原,(使)浸,令人兴奋
standing,身分,世界,妖风,职位
fittingly,适当,麻烦,白白,不违农时
suited,适合,不符,配合,莫逆
latitude,纬度,标高,赫兹,庹
screen,屏幕,琴弦,钢琴,背景
obligatory,强制性的,难以,徒劳,手提
deal,份量,身材,负载,比例尺
vaporize,（使）蒸发,猎杀,钩,手推运货车
floodplain,漫滩,停止营业,分数,产生
satisfaction,满意,打算,同谋,准备
scene,地点,克什米尔,阿曼,机场
militant,好战,应战,登陆,内乱
graphite,石墨,笔杆,复写纸,粉笔
bubble,气泡,岩浆,火,波谷
harbor,海港,中转站,不冻港,管理站
welfare,福利,不可逾越,抑制,不利
short-range,近程,旅程,间隔,波长
gospel,福音,大体,正义,真理
indent,切割成锯齿状,贮藏,舞(蹈),认识到
resolution,分辨率,百分比,折扣,比例
careful,小心,衡量,体贴,顾虑
cabinetmaker,家具师,能力,遗憾,(一)杯
fiber,纤维,小型,矮胖,大型
elicit,得出,幸免,以免,荣获
talent,才能,口才,智慧,本领
idiom,方言,普通话,连词,例句
grand,壮观,幻影,觏,姿容
arid,干旱,破旧,独创性,新型
hatchery,孵卵所,十分,蒸发,令人兴奋的事
immunity,免疫性,非盈利,决定性,习惯性
confident,有信心的,认真,相信,相信
analyze,分析,简介,介绍,析出
aggravate,使恶化,夏季,翻译,混合物
utility,运用,识货,挪用,判明
erupt,喷出,衍生,层出不穷,散发
tally,记录,板书,速记,手写
demonstrate,论证,资源,根据,证据
submerged,在水中的,陷落,流动,漂移
quotation,引用语,舞台,谋杀罪,设计
selection,选择,采样,采种,采光
prospect,前景,蜃景,古迹,景象
lasting,永恒,灵活,生动,不攻自破
plainspoken,直言不讳,倾倒,吞吐,乱说
originate,发生,层出不穷,散发,冰释
meteor,流星,魔术,太极拳,图画
integral,整体,碎片,光秃秃,空白
potter,陶工,赞助,喷嚏,巢
masterpiece,杰作,巨著,本草,时间表
precedent,先例,案件,杀人案,举例来说
resolve,解决,摧毁,复苏,克服
journalism,新闻业,中保,航运,工程
libel,以文字损害名誉,笔战,讽刺,狡辩
elementary,基本,贵重,重要,敝
coordinated,协调,略去,平衡,对称性
inclusive,包含,突显,涌现,浸透
imperative,需要,供应,供给,并行不悖
chagrin,懊恼,赌气,变色,阴郁
horde,一大群,明白,民族,高尚
enormous,极大,身高,中等,大型
deny,剥夺,放逐,开刀,赦免
primate,灵长目动物,猴子,金,实力增强
preservative,防腐剂,有毒,毒药,营养品
proliferation,繁殖,孵化,产卵,活着
humiliate,羞辱,成就,纪念奖,污点
melodrama,音乐剧,腔调,梆子腔,独幕剧
indicative,指示,命令,结论,决议
grab,攫取,断路,绑票,偷窃
vast,巨大,险峻,细小,雄伟
patrol,巡逻,驻扎,扎营,国防
preserve,保护,照顾,保驾,侍候
trench,沟,城楼,花园,暗堡
perplex,难住,两倍,勇敢,出口企业
negligible,可忽略的,第一,不得了,不痛不痒
pretense,矫饰,掩盖,夸大,保密
ripe,成熟,吐穗,暗笑,结果
pound,强烈打击,拉伤,再见,塑料(制品)
adequate,足够,节省,平衡,剩余
rendering,表现,并发,层出不穷,包括
threateningly,胁迫,强奸,引出,勾引
proprietor,所有者,顾问,房东,厂主
quarter,四分之一,少数,未煮开的,交换
assume,采用(形式或姿势),(水果的)核、子,享受…的乐趣,单调
long-range,远程,清楚,不远千里,附近
perennial,四季不断,一会儿,整天,徐徐
vague,模糊,拨乱反正,渎职,本末倒置
appropriation,拨款,报帐,记帐,结帐
bestow,给与,导致,寄予,施加
thesis,论题,八股,社论,摘记
mask,掩盖,陷落,笼罩,展开
latent,潜伏,避暑,抱头鼠窜,躲避
sweep,席卷,包藏,露出,含水
boon,恩惠,难题,折磨,世仇
braid,编织,漂白,印刷,打印
forerunner,预兆,可见,来自,体现
lawn,草场,磁场,股市,殡仪馆
conifer,松类,灌木,芭蕉,乔木
cathedral,总教堂,门,已下决心,难看
companion,同伴,陌生人,私人,游伴
repertory,储备,存储,找到,保藏
identify,识别,挪用,比较,使用
vehicle,媒介物,政见,披巾,震动
assemblage,集合,分开,久违,纠集
reproduction,复制品,纺织品,半成品,存货
metropolitan,主要都市,那些,程度,结束
inundate,淹没,降下,陷落,喷射
banner,横幅,标记,界标,标语牌
estate,不动产,遗产,动产,财物
refurbish,刷新,勃兴,败落,复兴
generalize,归纳,类推,分类,总结
cherish,珍爱,哀怜,不惜,包容
picturesque,如画,新型,妖艳,英俊
outgoing,好交际的,淘气,自然,悲观
transform,（使）变形,变性,软化,工业化
flag,旗,页码,标号,编码
distinction,显赫,吃不开,光荣,无名
annually,一年一次,前年,年份,明年
discern,看出,接吻,皱眉头,俯视
zone,地带,保护区,水域,区域
arrange,计划,计算,遗憾,打算
reformism,改革主义,当教师,使硬起心肠,赞扬
sketch,打草稿,副词的比较级之后)比,夜总会,兄弟般的
fossil,化石,石灰石,蛋白石,页岩
restriction,限制,加以,寄予,杜绝
antiquate,使古旧,爱屋及乌,断送,卷入
additive,加法,步法,书法,做法
sparrow,麻雀,纸牌,阄,骰子
avocation,(个人)副业,草地,寂寞,你的
intention,意图,意愿,打算,意志
illuminate,照明,放射,投射,反射
diplomatic,外交,借助,拜会,交流
occur,想到,存心,酝酿,发现
tensile,可拉长的,更远,领导,手铐
pigment,色素,状语,灵魂,主导
astronomy,天文学,高科技,医学,课程
consult,咨询,查询,不问,取而代之
legend,传奇文学,一定要,醒,完全
outlet,（河流、烟等）出口,办法,忙碌,场面
symbiotic,共栖,饿死,生活,断气
perfect,完美,严密,确切,整齐
tolerance,忍受,秉承,尽量,至少
enthusiasm,热心,谦逊,宾至如归,爱面子
icicle,冰柱,暴风雪,冰山,瑞雪
summit,山顶,峭壁,火焰山,釜山
elliptical,省略,琐细,无限,匀称
competent,有能力的,歌唱,蜂窝状物,粗
daring,大胆,明智,大刀阔斧,薄弱
glean,点滴搜集,新颖,把…插入,给
overall,全部,少数,一对,对偶
temple,寺庙,殿堂,修道院,宫殿
pottery,陶器,食槽,烟囱,多媒体
patroller,巡警,特工,炮手,法官
stripe,斑纹,脚印,波纹,笔迹
skeleton,骨架,吊架,边框,网架
humanitarian,人道主义者,在头顶上,卵,髭
anonymous,匿名,揭发,遮掩,谴责
melodious,旋律优美,高昂,尖锐,辉煌
diameter,直径,庹,血压,比热
deity,神,阿波罗,使徒,大主教
olfactory,嗅觉,好感,灵感,恶感
block,一块（木头或石头等）,发表,商店,床
harmless,无害,损伤,不利,消防
colloquial,口语,梵语,瑞典语,藏语
spray,向…喷射,信心,严重,皮(肤)
division,分开,集合,联合,背井离乡
surface,表面（的）,惩罚,无数,百分率
representation,表示,展示,可谓,表明
reclamation,改造,奠基,修建,动工
subsidiary,子公司,摊子,奶牛场,小吃店
bolster,垫子,窗帘,面罩,床垫
attendant,伴随,会面,欢迎,背信弃义
evolutionary,发展,落,昂首阔步,渐进
absorb,吸收（液体、知识）,使发生联想,契约,(用于否定、疑问等)任何地方
glacial,冰冷,索然,自夸,客气
affiliate,使隶属,回,解除,基督教教会或教派
empty,使成为空,财产,少数,学生
bland,无味,正常化,可笑,可怜
stout,结实,跛足,吐穗,衰落
poster,海报,告示,声明,汇报
condensation,压缩,补发,裁员,补票
frame,提出,诉苦,发言,摆龙门阵
physiology,生理学,课程,高科技,科研
glider,滑行者,由铁道运输,意见,双生子
adjustment,调整,调节,调职,对调
counseling,咨询服务,列车,凄惨,使坐下
depreciation,贬值,猛跌,跌落,日落
jolt,使颠簸,着,赶上,转身
surgeon,外科医生,正文,出汗,(一幅)画
imprisonment,监禁,捕获,关押,劳教
magic,魔法,书法,步法,做法
interconnected,相互连接,轻微,摇,运气
orchestra,管弦乐队,公会,学会,财团
pungent,尖锐,沉重,深厚,温和
appliance,用具,瓷器,消防栓,浏览器
standardized,标准化的,公布,宝物,牢固
solitary,独居,迁移,住院,安家
delirium,精神错乱,狂热,不省人事,瘫痪
anticipation,期望,热望,向往,展望
charcoal,炭,成对,明智,中间物
boulder,巨石,矿石,大理石,白云石
spring,弹簧,皮带,齿轮,活塞
conservationist,（天然资源的）保护管理论者,传入,(使)扎根,(英)飞机
delicate,娇弱,区别对待,挨饿,寂寞
account,说明,取决,百川归海,预兆
irresponsible,不负责任,宝贝,首要,(动词)不定式
conservative,保守,不近人情,民主,独断专行
ancestral,祖先,伯父,后代,后裔
progress,前进,昂首阔步,建设,抢先
excavate,挖掘,埋葬,堵塞,摘除
harmonic,和声,掌声,高声,低音
shade,阴影,白热,背影,光束
neutralize,抵消,亏损,足够,动态平衡
herculean,力大无比,弱小,牢固,波澜壮阔
homogenize,使均匀,刺槐,市长,崇高
snug,温暖舒适,)苦恼,范围小的,场地
courier,送急件的人,宇航员,飞行员,跑堂儿的
audition,（对艺人的）面试（试演|试唱）,乘积,计算者,粉
fauna,动物群,农作物,变温动物,电子
journalistic,新闻事业,嗅(探)出,欢乐,可耻的人或物
foretell,预示,认证,来自,意味着
chunk,大块,商定,测量,缺点
optimistic,乐观,不羁,活跃,调皮
bustle,喧闹,拥挤,热闹,每况愈下
refine,精炼,重叠,详细,和谐
sympathy,同情,宽容,谅解,不禁
renew,使更新,踌躇,包围,轻轻
viable,能活下去,薄的,行动,喷水池
waterproof,防水,赢得,幸免,顾忌
flamboyant,艳丽,妖艳,灿烂,锦绣
vista,景色,装饰,蜃景,版式
prevalent,流行,传说,遗传,关系
lobster,龙虾,对虾,贝类,牡蛎
notable,著名,荣耀,腐败,无名
regime,政权,机关,内阁,疹子
endure,耐久,松弛,韧性,板结
subtle,微妙,完善,低等,隐晦
assignment,分配,按需分配,包场,兑付
earthquake,地震,饥荒,病害,火灾
soybean,大豆,黄瓜,南瓜,豆类
administrator,管理者,林肯,克林顿,首脑
attempt,尝试,滑溜,煨,吃饭
conserve,保存,囤积,寻的,存取
heterogeneous,异类,八仙,鬼魂,灵魂
weird,怪诞,神奇,乏味,怪僻
scramble,搅乱,出没,补偏救弊,纠察
Amendment,宪法修正案,胸部,漂亮,时代
posthumous,死后,一会儿,而后,将来
outlook,观点,意见,想法,风味
subdivision,细分,东拼西凑,平均,合成
forefront,最前沿,扩散,落,不欢而散
menace,威吓,诱惑,强制,引入
suit,适合,不切实际,巧合,不合
wavy,波动,安谧,和平,多情
quilt,棉被,壁毯,被子,枕头
decorate,修饰,补血,化妆,收拾
amendment,改善,毒化,转运,复苏
unfertilized,未施肥的,学说,动作,垫子
luxury,奢侈,密切,消极,巴结
lucrative,赚钱,经济,损失,泄露
commodity,商品,物件,软件,硬件
clutch,一次产的或孵的蛋（或卵）,难以置信,刻度,连接
recur,重现,涌现,散发,爆发
trap,圈套,束缚,长征,途径
approve,批准,不准,签证,盖章
cello,大提琴,风琴,梆子,长笛
rage,风尚,时尚,习惯,妖风
disregard,不理会,答复,发光,每日
reproduce,复制,闭门造车,保修,修复
integrity,正直,贞洁,百无聊赖,淫猥
prescribe,指示,旨意,决定,法令
documentary,纪录片,电影,镜头,摇摆
spontaneous,自发,妥善,大材小用,外来
unquestionably,无疑,影响,名副其实,实弹
petroleum,石油,酒精,煤油,焦油
frustration,挫败,成功,崩溃,不力
acquisition,获得,规避,避孕,应得
broad-brimmed,宽边,无优无虑,亲属,政党
yield,投降,驯服,和解,动手
encourage,鼓励,驳回,归咎,激发
pleasure,快乐,不亦乐乎,欢腾,拜倒
platelike,层状,幸福感,(赛跑用的)跑表,呼吸
stagger,蹒跚,奔走,散步,漫步
beak,鸟喙,刺痛,教学,给…着色
collapse,倒塌,滑落,陨落,落下
alternative,可选事物,实在,即刻,考虑
fruitless,不结果实,(水,事实,道歉
sparsely,稀疏,个别,荒芜,对偶
illustrate,（用图或例子）说明,指出,表白,表态
adjoin,毗连,堵车,近乎,渗漏
jubilant,欢腾,喜悦,拜倒,不亦乐乎
monetary,货币,钞票,条子,花边
sphere,球体,立方体,水平面,钝角
gallant,勇敢,坚定,百炼成钢,不敢越雷池一步
reveal,揭露,隐瞒,引咎,谴责
caterpillar,毛虫,要点,猛击,人文科学
portraiture,肖像画法,口哨,节日,周报
weed,杂草,草,草丛,郁金香
sewerage,排水系统,试验,牲畜,促进
pivotal,枢轴,卑下,无价,不痛不痒
shutter,百叶窗,视窗,基础,窗户
consciousness,意识,得知,精通,熟悉
spinal,脊骨,颈椎,关节,骨干
pitcher,大水罐,壶,平底锅,茶匙
irrigation,灌溉,治理,开发,冬灌
minimum,最小,偌大,大型,坦荡
embryo,事物的萌芽期,容貌,遗迹,朋友
destination,目的地,空白点,定居点,居所
resource,办法,常规,兵法,中立
beneficial,有益,操纵,超越,危害
deliberately,故意,不知不觉,尽量,全力以赴
ragged,褴褛,完整,紧密,碎片
preoccupation,全神贯注,迷恋,安土重迁,无法
resonance,回声,噪声,母音,辅音
sculptor,雕刻家,学家,建筑师,创造者
innocent,无辜,幸存者,债务人,被害人
postdate,填迟…的日期,来到,标记,使不能行动
utensil,器具,特产,容器,名产
supernatural,超自然的,天晓得,明白,乏味
stunning,令人惊叹,用刀切,提前,(眼睛的)瞳孔
particulate,微小,微不足道,可观,巩固
recognize,识别,动用,断定,对立统一
cautiously,小心,包容,操心,瞩目
instruction,命令,召集,宣传,提倡
mingle,（使）混合,愉快,奶油,请求
influx,流入,排出,跳进,渗入
naval,军舰,戈,主力舰,太极剑
proceed,进行,延续,中断,休战
fencing,击剑,斗鸡,半决赛,锦标赛
permanent,长久,效率,多年,急剧
juvenile,青少年（的）,寄出,消防人员,正方形的
termite,白蚁,细菌,壁虱,跳蚤
endotoxin,内毒素,泻药,白芍,冰片
spontaneity,自然,反而,那样,不妨
fireproof,耐火,容忍,自制,约束
dizzying,令人昏乱,邮筒,拼合,混乱
coinage,造币,鼠标,雇用,铸造
remarkably,显著,合法,不知所云,可行
insignificant,无意义的,严重,不痛不痒,最主要
elevator,活动谷仓,临终,看出,挤奶
hardy,能吃苦耐劳的,纤弱,年轻,通红
vegetation,植被,动物,变温动物,农作物
devotion,热爱,理会,不详,动情
administrative,行政,财务,不急之务,风波
pebble,小圆石,改正,成果,鼓励
punch,打（孔）,不礼貌的,官员,订(票
rational,理性,斗志,禀赋,智力
mend,改进,复苏,更新,转运
plumb,垂直,骨头架子,纤小,肥硕
oral,口头,板牙,声带,软腭
graph,图表,方案,抄件,议案
accessibility,可达到,植物学,攀登的地方,板
steak,牛排,牛肉,腊,猪肉
rote,死记硬背,镀金,补习,模拟
marvelous,了不起的,动身,发式,总计
pupil,瞳孔,额外的人,使中圈套,俯冲
cohesive,粘着,使高兴,死,欢乐
employ,用,挪用,论断,用以
actual,实际,简直,着实,左右
recipe,食谱,手册,留言簿,启示录
intriguing,吸引人的,整齐,灰,药粉
equipment,设备,调节器,充电器,避雷器
margin,边缘,教育性,技术性,兼容性
overwhelmingly,压倒性地,农学,这(样),(天气等)静的
horticulture,园艺,尖塔,灯塔,葡萄园
culture,培养（微生物细胞组织等）,深长,闪现,起源
biologist,生物学家,鲁迅,半文盲,研究者
waive,免除,消灭,解渴,洗刷
exclusion,排除,洗刷,解渴,战胜
unadorned,未装饰的,孟浪,识相,漂浮
linguistics,语言学,医学,科技,高科技
manure,肥料,琥珀,钻石,化肥
puncture,刺穿,抓牢,快活,微量
custodian,看守人,霸主,邓小平,所长
