#word,meaning,option1,option2,option3
insulate,绝缘,联网,接口,联络
hawk,隼鹰,把…搬上舞台,精致,费劲
jolt,颠簸,摆动,跳动,余震
surgeon,外科医生,移动,家族,实际上
glow,白热光,凝固,谷物,筐
tonic,增进健康之物,毒品,白面儿,维他命
orchestra,交响/管弦乐队,系,使人头痛的事,正规
pungent,刺鼻,不得人心,正常化,讨厌
appliance,装置,放置,组装,铺设
lame,跛的,日常工作,工作时间,有前途的
solitary,孤独,拥挤,繁忙,急忙
feminine,(语法)阴性的,大量,实在,订(票
delirium,精神错乱,麻木,瘫痪,流血
anticipation,预料,展望,出乎预料,估计
mesh,网眼,鼻孔,裂缝,空儿
code,法规,和约,司法,卞
ignition,点火,虚构,祝福,寻衅
rumor,传说,谣传,传输,不翼而飞
siege,围攻,督战,冲击,进攻
impromptu,即席,致力,退出,投入
unrest,(心中的)不安,变态,动态,小声
spring,春天,上半年,暑天,仲夏
battery,炮兵连,一百,意见,认真
off-hand,事先没有准备的,乃至,临时,单独
corrupt,贿赂,作弊,受贿,运动
delicate,精致,堂皇,粗糙,简朴
account,报账,呈报,报废,签署
conservative,保守的人,追踪,联系,在前
fortnight,两星期,交换,乘(公共汽车),企图
excavate,挖掘,采摘,抽,折断
neutralize,使无效,入木三分,有意思,尖锐
capsule,胶囊,钱袋,套子,冰袋
rubric,题目,口语,梵语,笔调
courier,向导,运输,抄道,导航
unconditional,绝对,宁愿,还,怪不得
audition,(演员等)试唱,坚果,尚须,油漆业
clear,清除,横扫,克服,消灭
fauna,动物区系,猛攻,发动机中节气门,便条
fallible,会犯错的,支配,墨镜,辩护
endeavour,努力,有意,不曾,痛快
barometer,气压计,计数器,表尺,水平
directory,(规则、指令等)指南,目标,家族,泵
chunk,厚厚一片,再者,向上,从…抽取液体或空气
bustle,喧闹,寂静,拥挤,萧条
refine,提纯,镀金,包金,镀锌
womb,子宫,阴户,阑尾,阴茎
contribute,起一份作用,低,余额,(道路上的)交通安全岛
fathom,彻底明白,试探,狡赖,干涉
renew,使更新,替换,交换,变速
viable,(计划)可实行的,安全场所,快乐,重述
shackle,(常用复)镣铐,强烈要求,拖拉机,构造
prevalent,盛行,联网,牵连,传说
notable,名人,道格拉斯,哥伦布,李时珍
wander,漫游,消遣,打牌,猜谜儿
regime,政治制度,向)这里,准许…进入,阻止
endure,忍耐,反对,可惜,拥戴
subtle,精巧,浮华,人造,鄙陋
assignment,分派,合成,复合,瓜分
earthquake,地震,雹灾,饥荒,火灾
attempt,尝试,素食,拔丝,滑溜
conserve,蜜饯,口香糖,糖果,油饼
time,)时代,阶梯,文本,学习
heterogeneous,异类,恶鬼,八仙,灵魂
scroll,画卷,速写,壁画,雕像
weird,奇怪,容许,无人,大约
posthumous,死后,放,大厅,责骂
sincere,诚恳,虚伪,转弯,缓和
forefront,最前部,条款,除,订(货)
menace,(进行)威胁,学校毕业生,土地所有者,供养
misconduct,(行为)不规矩,却,早已,(外交等方面的)姿态
calorie,卡[热量单位],空想,拖拉机,行政人员
decorate,装饰,克隆,制造,组装
candle,蜡烛,奖章,瑞香,臂章
optic,光学,高科技,科目,科技
normalize,使合规格,耳朵,庆祝,注视
gratitude,感激,考虑,想像,动心
luxury,奢侈(品),简朴,粗糙,文明
lucrative,有利,不可逾越,限于,不利
assurance,担保,忽然,人寿保险,不再
commodity,日用品,补给,摆设,物品
apiece,各,个人,劳动力,家伙
clutch,抓紧,复苏,放松,加深
invoice,发票,保单,清单,订单
recur,(疾病)复发,尽管,关闭,点
pregnancy,妊娠,梦遗,不安,便血
trap,诱捕,忘带,由,环境
approve,赞许,笑话,违宪,违背
qualify,(对词义)限制,补养,打扮,整理
rage,大怒,光泽,健身房,(尤指北美的)大草原
disregard,不管,就此,怎么,鉴于
integrity,诚实,转弯,缓和,纯正
prescribe,(医生)开(处方),(火车)车厢,酒店,(使)感到疲劳
spontaneous,自发,百无一失,妥善,非正式
petroleum,石油,焦油,煤油,汽油
ambiguity,模棱两可,非官方,官方,机密
restless,不安宁的,忧郁,背包袱,凄惨
acquisition,获得(物),宣判,野外,适度
prostitute,妓女,酒鬼,花瓶,暗娼
outcast,无家可归,擅自,从来不,不够
yield,屈服,调处,说服,打伤
soar,高涨,升起,增高,涨潮
stagger,使震惊,领口,向…行贿,肤浅
collapse,(使)崩溃,禾本科植物,地区,粗野
alternative,供选择的东西,核对,雇用,列举
invisible,看不见的,长方形,椭圆形,彪炳
illustrate,加插图于,将来,事迹,激烈的竞争场合
adjoin,贴近,渗漏,逼近,距离
monetary,货币,钞票,辅币,债务
sphere,球体,水平面,体,圆锥体
nothing,微不足道的人或事,传送,主要,重
reveal,泄露,败露,一举两得,不打自招
gypsum,石膏,石灰,沥青,水泥
fabricate,制作,克隆,酿造,闭门造车
caterpillar,毛虫,群,抚恤金,使惊讶
weed,除草,悲痛,名次,骨灰
morbid,病态,地理,平衡,小声
herb,草,杜鹃花,郁金香,草丛
shutter,(相机)快门,知晓,血,同样
nausea,作呕,忌恨,博爱,爱国
consciousness,意识,记忆,熟悉,得知
irrigation,灌溉,开发,冬灌,治理
minimum,最低,短小,最高,高耸
embryo,胚胎,本末,历史,结局
destination,目的地,工作站,厂址,终点
resource,(,命运,祖国,利益
via,通过,装货,装船,转道
beneficial,有益,摧残,不可逾越,跨越
ragged,破烂,半半拉拉,完整,松弛
basic,基本,重大,辅助,低廉
fare,食物,饲料,烟火,素食
principal,主要,高昂,不要紧,不痛不痒
supersede,淘汰,裁员,加油,补给
snack,吃零食,锁上,经过,军官
innocent,幼稚,大器晚成,笨鸟先飞,消极
mischief,危害,不利,无害,不可逾越
enthusiastic,热心,冷酷,骄傲,索然
beforehand,预先,按时,甚至,马上
nickname,绰号,名字,别号,贵姓
dean,系主任,董事长,参赞,秘书长
recognize,公认,了解,干涉,否定
outskirts,郊外,户外,对外,以外
demography,人口统计,打断,微型计算机,阴影
instruction,教育,全国人民,便宜,不飞
mingle,使混合,编织者,判决,自由
influx,涌入,注入,入门,进入
naval,船的,日军,美军,童子军
garlic,大蒜,盖菜,菠菜,洋葱
proceed,继续(做某事),真心,土地所有者,遗憾
vortex,漩涡,岩浆,气泡,波谷
plaintive,哀怨,忌恨,抱屈,痛恨
permanent,永久的,晚辈,咆哮,意图
necessitate,需要,强制,恐吓,勉强
juvenile,少年,老年,学龄,婚龄
wilderness,]荒地,两者都不,逃离,百叶窗
sanity,神志清楚,扬声器,小心,学说
blunder,大错,完整,也许,戏院
machinery,机构,疹子,大使馆,痞
habitable,可居住的,可怜,设计,主要
elevator,电梯,发电机,起重机,蒸汽机
hardy,吃苦耐劳,用功,怠惰,奢侈
vegetation,(总称)植物,毒草,稻草,蘩
flow,流动,外流,降下,潮流
administrative,管理,接管,国营,经管
pebble,小卵石,蛋白石,暗礁,矿石
rational,合理,对头,对付,不足为训
plumb,精确,荒谬,不错,百步穿杨
graph,曲线图,视图,表格,频带
steak,牛排,素菜,豆腐皮,牛肉
means,收入,罚款,款项,现款
fleet,小河,东海,南海,海边
marvelous,奇异,清醒,懂事,吃不来
pupil,(眼睛的)瞳孔,散漫,动乱,多半
ovation,热烈的欢迎,拍打,写,爱抚
restorative,恢复健康,速决,休息,摧毁
stuffing,填料,材料,备料,多媒体
plug,堵,每日,宽容,最后
bureaucracy,官僚主义,无神论,不可知论,中学
recipe,菜谱,光谱,家谱,笔记本
equipment,设备,香料,水槽,警报器
margin,页边,惰性,政治性,兼容性
horticulture,园艺学,高科技,科技,科研
infinitesimal,极微小的,社会主义者,主要,触
culture,文化,平方,不可知论,算术
smooth,使光滑,破的,发货,运气
knit,纺织,包金,蒸馏,漂白
colonialism,殖民主义,共和,共产主义,爱国
masculinity,大丈夫气概,不修边幅,规矩,脆弱
manure,肥料,塑胶,假象牙,化肥
make,使,吸引,发汗,引人注意
decode,解码,用粉笔写或画,贪婪,哨兵
inborn,天生,现成,本来面目,业余
puncture,刺孔,开门,砍伐,刺
holocaust,大屠杀,杀人,暗杀,玩弄
custodian,管理员,一秘,首相,布什
telex,电传,关系,遗传,谣传
rehabilitate,修复,按摩,防治,治病救人
trait,特性,顺差,区别,弊病
rivet,吸引（注意力）,迟钝,在…之中,口信
quarantine,隔离检疫期,鼎立,整合,衬托
assortment,各色俱备之物,集锦,研制,类推
tentative,试探性的,专一,食物,保险(装置)
suicide,自杀(事件),选拔,合适,教师(员)
patron,保护人,大娘,大爷,父母
disprove,证明...是不对的,进行曲,职务,古怪
gravity,地心引力,半劳动力,笔力,兵力
wallaby,小袋鼠,粗糙,停车,担忧
identification,身份证明,使高兴,家乡,液态
mercurial,善变,扭转,演变,变心
personality,人格,虐,性行,操守
proxy,委托书,图表,草案,抄件
static,静态,小声,样式,平衡
salmon,大马哈鱼,比目鱼,鲨鱼,鲎
restore,归还,找钱,退票,借出
up-to-date,当代,前夕,以前,今晨
voucher,凭单,筹码,节,护照
enhance,增强,巩固,赶紧,缓和
tile,铺瓦于,动(植)物的母体,首都,尚须
harsh,粗糙,滑溜,雌,雌雄
everlasting,永久,整天,一下子,通宵
earnest,认真,信仰,确信,相信
improvise,即席而作,有益,只...),只...)
negotiable,可商量的,拼写法,秘密,发现
pollinate,给……授粉,利益,弱的,十分糟糕
ballet,芭蕾,腔调,舞蹈,梆子
outweigh,超过,方便,支配,不可逾越
vinegar,醋,巡回演出,仅仅,听众之一
wax,给…打蜡,命令,彻底,／
substantial,主要,不要紧,无价,中心
disarm,解除武装,容器,只...),出场
exterminate,消灭,灭绝,克服,清除
perturb,使心慌,触怒,困扰,缠绕
staphylococcus,葡萄状球菌,没有被预订的,余额,杂志
alcohol,酒精,焦油,煤油,石油
queer,奇怪,人寿保险,突然,从来不
repent,懊悔,爱理不理,理会,不置可否
deserve,应受到,不能不,不用,革命
aspiration,渴望,要求,向往,出乎预料
barter,以物易物,接近,责任,名单
surge,汹涌,龙飞凤舞,腐败,稳健
roar,轰隆震响,呼出,两者都不,门口
elsewhere,在别处,航海,开花,在这一点上
drastic,严厉,民主,反革命,宽限
reconcile,调停,格式化,筹措,化妆
ghastly,惨白,黄褐色,斑白,褐色
passage,(文章的)段落,牌子,筹码,护照
arrogant,傲慢,大方,不在乎,索然
pension,津贴,经费,小费,零钱
abbreviation,缩短,干,附加,暴涨
essential,(,指挥,猜想,发芽
apply,申请,备案,报废,报到
oblige,使感激,忠诚,操纵,小型别墅
cartoon,(报刊上的)漫画,读本,兵书,经典
profuse,很多,崎岖,芸芸,不乏
equitable,公平,独断,开展,不平
famine,饥荒,厚厚一层(可数),聊天,兽皮
feud,宿怨,野心,不时之需,欲望
wretched,不幸,不好,暴发,侥幸
outright,彻底,光是,马上,稍微
couch,表达,表态,志,授意
date,给…注明日期,熟练,下降,(农作物等)地带
pathetic,令人生厌,投射,又,学院
bearing,轴承,刨刀,绷簧,皮带
bachelor,单身汉,孤儿,财主,寡妇
prostrate,使……衰弱,衬里,堵塞,堆
bitumen,沥青,石膏,石灰,水泥
pervert,使堕落,用法,罄,照搬
versus,(诉讼、竞赛等中)…对…,握手,尾随,鸟
tackle,对付,应付,虐待,祝福
disturbance,打扰,请问,请教,抱歉
flare,(火焰)闪耀,引以自豪的东西,打扰,迅速
miscellaneous,各种各样,微不足道,对偶,缤纷
chase,追逐,渐进,却步,推进
ease,缓和,好转,赶紧,衰弱
bother,费心,久违,请教,对不住
shrug,耸肩,颜料,金刚石,农学
circumference,圆周线,拱形,崎岖,千万
accordance,一致,属于,同性,同屋
slender,细长,憔悴,肥硕,坦荡
concave,凹的,投下,七十,投递
ban,禁止,打印,批准,检察
malignant,恶毒,慈悲,残酷,什么
substantiate,证实,体现,预兆,意味着
gape,打哈欠,打喷嚏,醉,癃
exception,例外,大同小异,同步,不相上下
correspond,通信,寄送,讲话,赘述
stabilize,使安定,邮递员,计算机,(复)军队
amputate,切除,搅和,过滤,修理
reservoir,水库,葛洲坝,笼,驳岸
flu,流行感冒,工作,唇,操作
matriculate,准许入学,招募,任免,委任
inscribe,题写,医疗,诊断,版刻
martyr,烈士,英雄,懦夫,令人
hand,手,世间,强光,到达
revolve,旋转,余震,摇动,震动
gossip,说长道短,竞争,骂,雄辩
aerosol,烟雾,露水,薄雾,硝烟
zoology,动物学,高科技,科技,课程
macaque,短尾猿,九十个,对立面(物),第九十
mourn,哀悼,明白,深思,回忆
encroach,侵占,贪污,抄袭,讹诈
stoop,俯身,跌倒,横卧,弯腰
conceal,隐藏,避难,寻找,避嫌
finite,有限,微不足道,比比皆是,多糖
enquire,询问,恳求,哀求,干预
coarse,粗糙,人造,活动,精制
sentiment,伤感,悲喜交集,痛苦,凄惨
porcelain,瓷器,警报器,轨枕,容器
ingenious,精巧制成,采集,那些,细想
mire,泥潭,水池,瀑布,昆明湖
beloved,被热爱的,说出,刺激,短裤
ordeal,严峻的考验,延长有效期,叫,事件
assign,选定,观察,透视,展望
curve,弄弯,笔挺,垂直,憔悴
avail,效用,副作用,发酵,证验
spectator,参观者,姻亲,游客,乘客
contention,论点,恶果,结果,缘起
crater,火山口,渡口,缺口,进口
extensive,广大,对称性,丰富,琐细
undoubtedly,不容置疑,捕风捉影,影响,渺茫
sound,发声,呼唤,吐,呻吟
pertinent,恰当,方便,及时,徒劳
deft,灵巧,眼尖,不到黄河心不死,差劲
blame,把…归咎于,金色,语言,学位
deflect,(使)偏斜,和...相比,醒悟到,此外
monopoly,垄断商品,培养,长时间的,烈酒
odd,古怪,不规则,可疑,不可名状
evaporate,蒸发,焦,溶化,烧毁
vindicate,证明…正确,百万,多雨,伦理
amend,修正,删除,修饰,修改
gimmick,吸引人的花招,不经之谈,颂词,闲话
factor,因素,心脏,高地,营养
clause,条款,刑事,协定,宪法
rectangle,矩形,坦荡,四方,圆周
assorted,各色俱备,投机,对称,低于
fluff,无价值的东西,抽象,百发百中,合理
shampoo,用洗发剂洗,扬声器,光滑,下划线
vibrate,使震动,厨师,处所,奇特
phoenix,长生鸟,环球,前生,社会
superficial,表面,编队,江面,基本
appeal,上诉,弹劾,庇佑,揭发
authoritative,权威性的,理论,乐事,另一个人(或事)
gear,开动,起飞,动工,开学
sore,痛心,凄惨,大快人心,哀伤
longitude,经度,频道,庹,赫兹
proclaim,宣布,下令,遥控,责成
lotus,莲,轻微,水,电子学
context,(事情等的)前后关系,实况,暗流,大要
glacier,冰河,深水,密西西比,黄河
rarely,很少,尾随,而,九十
shepherd,牧民,半自耕农,牧羊人,樵夫
divine,神授,贞洁,得寸进尺,淫猥
ethnic,人种,华沙,银川,重庆
versed,熟练,大器晚成,积极,不识大体
instalment,分期付款,偿还,包赔,赎回
occupy,占用,带有,包藏,充满
steep,陡峭,坦荡,崎岖,起伏
spiritual,宗教上的,淡的,时机成熟,高高
turbine,汽轮机,吊车,引擎,电梯
qualification,资格,雄性,老家,监护人
shrimp,褐虾,有历史意义的,冻结(存款、工资、物价等),精力充沛
dedicated,专注,包涵,体贴,保重
fragrance,芳香,多姿多彩,花哨,恶臭
indicator,指示器,电报机,录音机,雷达
palpable,明显,含糊,暗中,非官方
exile,流亡者,企图,注意到,粗略
inflict,把(痛苦等)强加于…,投票者,粉红色的,进展
banish,放逐,处决,斩首,没收
insult,侮辱,排外,孤立,勾引
utterly,完全,尽量,一定,比较
manifest,明显,可疑,不明,非法
pointed,一针见血,断言,密谈,长谈
contingency,意外事件,特性,伸缩性,骄气
quit,离开,包围,相隔,环绕
commend,称赞,反唇相讥,拍案叫绝,违宪
process,加工,对外贸易,出口,贸易额
shiver,冷颤,失足,跌倒,栽跟头
pastime,消遣,恋爱,兜风,游荡
album,相片册,单元,偶然性,调味汁
competitive,竞争,责骂,咒骂,谈论
coil,卷,寓言,小说,短篇小说
obstacle,障碍,赘疣,约束,屏障
realm,王国,全国,共和国,国际
request,需要,并行不悖,供需,供给
mortal,致命,定型,深入,生动
workaholic,工作第一的人,（人脑器官等的）正常活动,禁止,有权力的
fabulous,难以置信,认真,同情,确信
mechanical,机械,固执,八面玲珑,能干
saturate,使饱和,建筑物,取得,不相似的
exponent,说明者,候选人,婢女,示威者
cosmetic,美容剂,短波,看管,完全
ridiculous,荒谬,不错,两手,合理
reception,接待(室),充满,嘘声,卡路里(食物所产生的热量或能量单位)
oblong,长方形,四面体,新型,球状
combination,联合,并立,就是,不得不
medication,药剂,污秽物(如灰尘,毛病,一出喜剧
suffer,忍受,挨打,最多,共享
conspiracy,共谋,协定,迁就,让开
mystify,使神秘化,种种,苦心,动力
pertain,属于,在于,附属,同样
conclusive,最后,不如,到底,简直
propulsion,推进(力),用木板打,抚恤金,皮带
dangle,悬挂,厝,断头,断开
undeniable,不可否认,有青春省活力的,吊着,亲切
enclose,围住,奔袭,侦探,突破
remorse,懊悔,顾及,悔改,弃置
contemporary,当代,王朝,同时代,时代
put,使…进入(状态),听由摆布,胆识,不精确的
supplementary,附加,加密,丰富,增加
