#word,meaning,option1,option2,option3
blase,厌倦,爱憎,爱国,偏爱
coda,乐曲的尾声,（,迟于,单位
projectile,抛射物,英尺,乐事,电钮
veneration,尊敬,抱怨,引咎,崇拜
desertification,沙漠化,改变,多样化,多极化
dolorous,悲哀,痛苦,忧郁,悲天悯人
tournament,(旧时)骑士比武大会,出口,行乞,学位
procreate,生育,解冻,双生,分娩
augury,占卜,庇佑,报案,弹劾
penchant,爱好,爱慕,相识,百听不厌
unscrupulousness,狂妄,断然,随便,严峻
barricade,设栅阻挡,任务,［常,实际上
transfuse,输血,疫苗,补液,按摩
flighty,(尤指女人)轻浮的,变幻,衍变,转移
alacrity,爽快,罢论,惭愧,遗憾
catholic,广泛,丰富,狭窄,可爱
paroxysm,(感情等)突发,六(个,争吵,膝盖
hamper,有盖提篮,太阳眼镜,(交通违章)罚款单,围栏
fluke,侥幸,薄命,发迹,避坑落井
resolute,坚决,随便,果断,不敢越雷池一步
nimble,敏捷,迟到,初,为时过早
shrink,收缩,缩短,浸透,蔓延
defined,清晰,昏暗,朦胧,远程
innate,生来,先后,年底,自古
insouciance,漠不关心,轻蔑,不在乎,照顾
stray,偏离,围绕,逼近,毗连
expulsion,驱逐,待遇,招待,收养
bashful,害羞,暗送秋波,哀号,呜咽
exceptionable,引起反感,有名,最后,舌头
comedienne,说笑话、演滑稽剧等的女演员,锻炼,以为,反对
discourse,演讲,闲话,讲述,详述
credulity,轻信,不服,相信,认真
incontestable,无可争辩,机密,不可告人,不明
deficiency,不足,现存,剩余,动态平衡
pulp,纸浆,泡沫,胆汁,波涛
trivial,琐细,协调,纯粹,严密
hygiene,卫生学,医学,科目,高科技
psychosis,精神病,性病,瘟疫,暗伤
coagulate,使凝结,令人不快,土豆,野营
convinced,坚信不移,做得到的,收(税等),(使)通风
hilt,(剑或刀之)柄,妒忌,张,(用无线电或电视)广播
cinder,余烬,赘疣,鹅毛,宝贝
discriminating,有辨别能力的,湍滩,划分,尤指牛)
assist,参加某事物,与…相似,字典,分配
sensational,耸人听闻,次要,必需,迫切
arouse,激发,限制,杜绝,妨碍
philology,语文学,现今,恶劣)的,付款
dormancy,休眠状态,咆哮,使…分裂,背(朗)诵
saboteur,从事破坏活动者,运载工具,装行李,呕吐感
milieu,(个人所处的)社会环境,体力劳动者,兴奋,移居者
hallucination,幻觉,恶感,遥感,好感
mermaid,美人鱼,金鱼,海龟,鲎
archetype,原型,听任,庇护,印记
decomposition,崩溃,成功,关闭,不力
misapprehension,误会,不摸头,认识,喜爱
cavern,大洞穴,空气,著作人,复习
concerto,协奏曲,歌剧,京剧,插曲
choleric,易怒,容易,留下,满足
personification,完美榜样,独具匠心,卑劣,不像话
mutation,突变,变异,渐变,变心
explicate,详细解说,油漆,电视观众,贫困
pastiche,混合拼凑的作品,(章节、段落等的)标题,行骗,末端
prolong,延长,收缩,扩展,干
slue,(使)旋转,活动装置,路线,入学
sloven,不修边幅的人,无效,洗的衣物,岛民
ivory,象牙,碧玉,翡翠,钻石
ingratiating,讨好,媾和,说服,庇荫
stem,阻止,烦扰,困扰,缠绕
massacre,大屠杀,杀人,谋杀,赌博
available,可用,罄,用法,照搬
diversification,多样化,年轻化,现代化,液化
garret,阁楼,危房,校舍,农舍
incubus,负担,幻想,兴趣,梦见
veracious,诚实,暴躁,百依百顺,转弯
mash,捣成糊状,珠宝,和...一起,耽搁
abide,容忍,约束,拥戴,不依
unconscionable,无节制的,愈加,不过,多于
mirage,幻影,奇景,壮观,气象
sling,吊腕带,袜带,缰绳,绳子
petrify,吓呆,左手,唯一,猜迷
monotony,单调,滑稽,常规,可怜
fad,(流行一时的)狂热,习惯,古风,传统
spoof,揶揄,取笑,笔战,争议
precept,箴言,预言,颂词,誓言
pun,双关语,连词,谚语,语气助词
gaucherie,笨拙,本本主义,智慧,明智
retractability,可伸缩性,化学,痕迹,步幅
benefactor,行善者,手,孔眼,图画
temperamental,性情,孩子气,本性,虐
fusty,陈腐,独裁,正义,开展
predecessor,原先的东西,两者之一,意见,好问
pervade,弥漫,逼仄,深深,宽阔
mottled,有杂色的,香气,花哨,多姿多彩
pointless,无用,确切,白搭,麻烦
propagate,繁殖,孵化,产卵,活着
impunity,免除惩罚,使失明,整齐,各处
factorable,能分解成因子的,表示,渴望,燃烧
mulch,覆盖,展开,凹陷,赤裸裸
commandment,戒律,国际法,流氓罪,司法
sordid,肮脏,缓和,一触即发,俨然
rend,猛拉,测定,百分度(的),豆腐
purgatory,炼狱,股市,困境,境界
transport,狂喜,可悲,叩头,欢喜
exiguous,太少,多余,短少,现存
forswear,誓绝,卷入,舍命,埋没
synchronous,同时发生,简要,耕种,雷(声)
enact,扮演(角色),祈祷仪式,装置,短距离
collected,泰然自若,急忙,安稳,不安
lottery,彩票,证券,邮票,伪币
stressful,充满压力,人工,平常,跳水
vivacious,活泼,不羁,淘气,不甘心
exclaim,惊叫,叫醒,呻吟,哀号
shield,掩护,保镖,关照,侍候
erasure,擦掉,感觉,十五分钟,男朋友
veracity,真实性,可口,十分,名副其实
acorn,橡实,颖,蒂,顶芽
omit,疏忽,习惯,安土重迁,小心
consolidate,(使)坚强,第四,号码,祖国
stickler,坚持细节之人,轻叩,垃圾箱,果仁
dampen,泼凉水,使保持,压(力),有(成功)希望的人
proliferate,繁殖,野生,成长,孵化
calcification,不灵活的状态,电钮,一串,旅馆
demur,表示异议,同意,半信半疑,支持
vex,恼火,迁怒,赌气,不快
pandemic,(病)大范围流行的,观光,耳语,兼职的(地)
stability,稳定,薄情,和平,贞洁
factotum,杂役,外交官,宰相,武官
commentary,实况报道,装行李,太,通道
asinine,愚笨,糊涂,智慧,本本主义
adjourn,推迟,展开,持续,并举
exemption,免除,肃清,洗刷,战胜
competence,胜任,连任,现任,出任
reprove,责骂,竞争,骂,咒骂
prelate,高级教士,混合,躯干,可能
staple,主要产品,寝具(床单、毯子等),对…进行考查,尊重
trumpet,喇叭,费,用砖围砌,出版社
howler,嚎叫的人或动物,诊所,纤维质,颈
surmount,克服,解渴,铲除,毁灭
legacy,遗留之物,乐趣,却,爬
anthem,赞美歌,歌谣,十四行诗,歌词
dispassionate,平心静气,安稳,不知所措,抱歉
authorize,授权,捐赠,转送,托付
intrepid,无畏,震惊,感动,杯弓蛇影
abrogate,废止,裁撤,解除,解散
repute,名声,名望,众望,盛名
tread,车轮胎面,向北,富庶,喜爱
shrub,灌木,月桂树,柠檬,槟子
pony,小型马,宽厚,每年,受伤
gloss,光泽,月光,太阳,灯光
impermanent,暂时,冰天雪地,一会儿,整天
venal,唯利是图,正当,崇高,清廉
compliment,恭维,趋奉,媾和,包庇
slipshod,马虎,疏忽,用功,郑重
perpendicular,垂直,纤细,憔悴,曲折
paunchy,大肚子的,修补,帮(援)助,遍及全世界
cauterize,(用腐蚀性物质或烙铁)烧灼(表皮组织)以消毒或止血,划分地带,临终,大概
carrion,腐肉,鸣,七个(人或物),控制
cosmos,宇宙,星座,翅膀,星体
enflame,使愤怒或激动,大胆进行,坚持,航行
viscous,粘的,处理,共同,救
enduring,持续,原先,往往,频仍
inequity,不公正,专门小组,吹风机,路边
exploitation,剥削,走私,并吞,诱拐
forebode,预感,酸痛,情感,视觉
intransigent,不妥协的,格外,向北,使(某人)有思想准备
squat,矮胖,大型,矮小,高耸
marionette,木偶,拨浪鼓,洋娃娃,钟
martinet,要求严格纪律的人,缚,弯曲,关心
undercut,削价与(竞争者)抢生意,升起,石油,营地
intermingle,混合,包围,交叉,传输
languor,身心疲惫,解释,清晰的(地),停车
lumberjack,伐木工,政府,破布,长处
squall,短暂的骚动,微型计算机,岛屿,冬季
penultimate,倒数第二,监视(听)器,专心于,演奏者
apprise,通知,忠告,介绍,报时
striated,有条纹的,劳资协议,它的,(经)过
restitution,归偿,创立,议题,思念
abhor,憎恨,抱恨,向往,博爱
ill-omened,不吉利的,将要,首次,可爱
mosaic,镶嵌钿工(把小块玻璃石头等镶嵌成图画),不常,国家,公里
dogged,顽强,坚定不移,安分,为所欲为
outstrip,超过,控制,压制,约束
morale,士气,度量,智慧,天才
viral,病毒性的,忍受,骄傲,给予帮助
itinerant,巡回,恶性循环,变异,并举
respiratory,呼吸,吸烟,叫醒,发音
lissome,姿态优雅,破烂,板结,严密
tapestry,挂毯,单子,棉被,被褥
lucubration,刻苦研究,看法,给…穿衣,根据
enunciate,(清楚地)表达,播音员,出席,崇高
deposition,免职,贬低,得意,丢人
engender,产生,散发,流失,突发
dapper,整洁漂亮,推测,悲哀,不热闹的
dynamo,发电机,起重机,引擎,马达
descend,下来,贲临,任性,登月
arithmetic,算术,文化,科学,眼界
hindrance,妨碍,限制,束缚,施加
strengthen,加强,加深,弱化,抓紧
tenant,房客,读者,定员,成员
rafter,椽子,顶棚,横梁,地面
portent,凶兆,天气,迹象,行踪
ascend,上升,上涨,攀升,减刑
sanitation,(公共)卫生,只,补足,嗨!喂!(唤起注意
inspired,有创见的,残酷,问题,无能
insolvency,无力偿还,覆灭,成功,不力
ominous,预兆,表明,根源,取决
juggernaut,摧毁一切的强大力量,战船,过,纸牌游戏
fluffy,有绒毛的,正文,出卖,旅游者
largesse,慷慨援助,许多,未知数(量),实施
median,(三角形)中线,(竞赛中)不伤和气的,(不论性别的)一个人,津贴
coltish,不受拘束,采用,接生,逼真
procrastination,延迟,提前,安定,起伏
scorching,酷热,热力,冰天雪地,寒冷
skew,不直,依偎,蠕蠕,滑翔
pretend,假装,悬,喘气,喘息
vitiate,削弱,复兴,缓和,加剧
frustrate,挫折,成功,沦陷,关闭
fatality,致命性,老(导)师,脑,适度
testify,见证,保证人,目击者,调解人
backslide,故态复萌,勃兴,是,更新
throng,拥挤,冷淡,凋敝,鼎沸
pacify,使安静,安慰,游说,增援
exhaust,(机器排出的)废气,小包,号召,忙
nonchalant,冷漠,索然,爱面子,恭顺
scale,攀登,鞠躬,冲突,致敬
collude,串通,搬弄是非,损坏,帮倒忙
debility,衰弱,转运,加深,增强
partisan,党派支持者,忠实性,迅速,碟
deficit,不足,动态平衡,亏损,剩余
enmity,敌意,本意,民意,绪
subscribe,订购,订阅,函购,买进
numismatic,钱币学的,砝码,水下面的（地）,语法(规则)
gargantuan,巨大,险峻,雄伟,兵强马壮
virtuosity,精湛技巧,可以,优越,可靠
hauteur,傲慢,冷淡,宾至如归,大量
veto,否决,测定,确认,表决
rawhide,(牛的)生皮,溜走,平方,转向
declare,正式宣布某事,亏本,渴望,(军事)行动
cantata,清唱剧,梆子,独幕剧,腔调
distorted,受到曲解,转身,运行,润滑
levitate,(使)浮于空中,加汽油,祝,是
majestic,雄伟,稳健,虚弱,微不足道
swagger,大摇大摆地走,有希望的,可靠,动物
extinguish,使...不复存在,教(练)员,理解,画像
personage,名人,道格拉斯,赫兹,郭沫若
ethereal,太空,周围,城郊,对面
mock,嘲笑,称赞,笔战,拍案叫绝
lavishly,浪费,足够,抽出,节省
reprobate,谴责,驳倒,揭发,引咎
nerve,鼓起勇气,乖,长凳,劝服
corpulent,肥胖,纤细,短粗,清瘦
verbal,口头,声带,软腭,板牙
petal,花瓣,花粉,花托,雌花
rival,与...匹敌,发表意见,握手,倒转
bait,逗弄,拨弄,过不去,诱惑
hypersensitive,过分敏感,项链,辩护,匆忙
thaw,解冻,冰冻,变质,融解
pygmy,矮人,骨头架子,男孩儿,巨人
lust,强烈的欲望,把…装入袋中,纸制品,联想
blare,高声鸣叫,筑巢,市民,计算
gluttony,暴饮暴食,喝,吞食,说
fritter,(在无意义上的小事上)愚蠢地浪费(时间和金钱),不管怎么说,约请,有学问的
emblazon,以纹章或其他方式装饰,娶,楼层,金币
censor,审查,追查,把关,检察
luxuriant,繁茂,一部分,肥沃,空白
tidy,整齐,松弛,蓬松,俨然
expository,说明,代表,表明,展示
plain,清楚,知悉,记住,洞察
plateau,平稳的状态,解决,活动,盘旋
awning,遮阳蓬,饥饿,在任何地方都不,效果
extemporize,即席演说,洋白菜,公共,喝
abdomen,腹,感情,公民,丝织品
bucket,雨倾盆而下,一点也不,顺利,猜迷
wrongdoing,不道德的行为,麻醉,损坏,朋比为奸
preclude,避免,以免,应得,得到
inextricable,无法摆脱,压(力),喝彩,成就
croak,蛙鸣声,跟…一起,整理,一致
reside,居住,住宿,不结盟,断交
concentrate,聚集,团聚,纠集,集中
dismal,使人悲伤,迟暮,暴风骤雨,晴朗
volition,决断力,梦幻,兴致,趣味
precedence,优先权,霸权,大权,君权
discontented,不满足的,比例,跟踪,与..匹敌
fertility,肥沃,空白,饱和,荒芜
psyche,心智,不赞一词,沉默,高昂
misfortune,厄运,桃花运,幸福,薄命
torque,项圈,戒指,雨伞,刺绣
disclose,使某物显露,外的,园艺爱好者,注意到
litter,垃圾,红宝石,秕糠,财宝
rouse,鼓舞,拔苗助长,助长,限制
delectation,享受,多达,挨打,扭转
sloth,树懒(一种动物),五十个,院子,耳语
remediable,可纠正的,邮递员,宝贵,多脂肪的
ecdysis,(动物)蜕皮,道德上的,优点,记号
assimilate,吸收,免费,招收,发出
embody,(作品等)表达,可谓,所谓,预兆
indisposed,不愿意的,口语,失败,害怕
grandstand,大看台,技艺,泄露,用法
rally,召集,揭示,下令,责成
theocracy,神权政治,触电,(成方)纪念日,将
splurge,炫耀,冒烟,反射,惊涛骇浪
revenge,报复,回报,复仇,报应
imputation,归咎,激励,推辞,游说
equivalent,相等,同屋,同龄,步调一致
trammel,束缚,范围,制约,压制
lash,捆住,细绳,大约,规律
transient,短暂,实时,永久,一下子
browse,浏览,读报,酬和,背诵
caisson,(马拉的)弹药箱车或灵柩车,开始,推进,淘气
primp,(妇女)刻意打扮,(就)是,直接,销售
inhibitor,抑制剂,立刻,筷子(常用复数),嚼烟
paleontologist,古生物学家,把式,建筑师,工程师
incommodious,狭小,对称性,紧张,可怕
molt,换羽,退学,脱氧,缺席
bandage,绷带,小汽车,列车,面罩
ursine,熊的,担忧,交换,电话机
psephology,选举学,毁灭,习惯于…,滑倒
nocturnal,夜晚,白天,夜间,正午
offense,得罪,兵不厌诈,触怒,骗取
operetta,小歌剧,一些,螺帽,作品
blatant,喧哗,安静,兴旺,荒凉
respite,休息,毁灭,战胜,速决
assent,同意,回绝,允诺,订立
repletion,吃饱,仅仅,烟雾,农舍
partition,隔开,国有,国立,民用
plebeian,平民,大家,每人,个人
framing,框架结构,咖啡,布置,原型
churl,粗鄙之人,助长,完全,包围
incubation,孵卵期,一代,婴儿期,北魏
cleft,劈开,切片,砍伐,割
tempestuous,狂暴,文雅,耐心,客气
insulin,胰岛素,软膏,白芍,泻药
fussy,爱挑剔的,无效,首领,悄悄
piquant,辛辣,隆重,深刻,沉重
elaboration,详细说明,依靠,一致,细微的迹象
renowned,著名,吃不开,好看,丢人
inspiration,(思考而得的)启示,恶心,视觉,感觉
opiate,安眠药,贮备品,咳嗽,计划
arrangement,安排,调度,调整,调剂
withdraw,撤退,俘虏,消灭,挫败
uxorious,宠爱妻子,革命,开拓(创),发型
shopworn,在商店中陈列旧了的,新型,濡湿,新鲜
caucus,政党高层会议,涂面霜,独身,尺子
discernment,眼光,风味,偏见,意见
hardheaded,(商业上)现实的,胆小,灵敏,愚昧
gruff,(指人,向,做得到的,原谅
throttle,扼杀,范围,控制,封锁
misanthrope,愤世嫉俗者,作曲,动力,去拿来
exult,欢腾,喜欢,大快人心,狂喜
abridge,缩短,干,紧缩,收缩
pillar,柱子,横梁,圆柱,华表
interest,兴趣,兴致,气味,斗志
insane,疯狂,狂热,瘫痪,堵塞
depreciate,贬值,跌落,延期,猛跌
oblivious,遗忘,识破,熟悉,洞察
calculus,微积分学,流行病,肝炎,肺炎
peruse,细读,酬和,博览,浏览
unobjectionable,不惹人讨厌的,令人吃惊,将来,仅仅
snobbish,假充绅士,珍惜,土著,多方面的
commercial,电视或无线电中的广告,挂念,吐出,读书
repository,贮藏室,车库,城楼,核电站
buoyant,有浮力的,不亦乐乎,哀愁,欢腾
propel,推进,拔苗助长,激励,寄予
vehement,猛烈,机械,活泼,无情
mirth,欢乐,大快人心,鞠躬,欢腾
span,跨度,全程,旅程,短程
morsel,一小块(食物),改善,姨母,命令
cranky,怪癖,不伦不类,幽默,可怜
underutilized,未充分利用的,悔恨,确实,捏造
plantation,种植园,园艺,草坪,金字塔
pang,一阵剧痛,女王,坚韧,盲目
docile,驯服,打伤,说服,斡旋
puritanical,极守道德,坚果,华丽,均匀
anticipate,预期,估计,预计,热望
hunk,大块(食物),门票收入,吵闹,渴求
cavalry,骑兵部队,爪,捐赠,练习
hangdog,忧愁,担忧,凄惨,痛苦
lever,杠杆,案板,扁担,模子
circumspect,慎重,漂浮,草草,步步为营
raid,突然袭击,答辩,听写,实用
naivety,幼稚,鄙陋,不辨菽麦,不识大体
dagger,短剑,殳,长矛,戟
ignite,点燃,生火,加热,熨
sinew,腱,使发怒,监视(听)器,经营
besiege,围攻,督战,冲击,攻打
fractious,(脾气)易怒的,政治活动,(个人的)事,吸
lingual,语言,句子,数词,名词
discomfiture,狼狈,不得了,胜利,不利
prune,梅干,地段,幸运,转动
jigsaw-puzzle,拼图游戏,夫人,眼镜,转送
debonair,迷人,对称性,广博,不得人心
hoarse,嘶哑,流血,口吃,开放
reprisal,(政治或军事的)报复,亏损,多雨,买东西
conflate,合并,崩溃,众志成城,三位一体
opportune,合适,可身,手提,不违农时
out-of-shape,变样,变脸,发红,变心
daub,乱画,摩天大楼,珊瑚色的,课本
